online_order,book_table,rate,votes,location,rest_type,approx_cost,type,city
1,0,3.9,248,35,6,1200,2,14
1,0,3.3,4,2,73,100,2,14
1,0,3.8,60,35,36,300,2,14
0,0,3.4,6,24,16,500,2,14
1,0,3.1,27,2,86,200,2,14
1,0,3.5,13,36,73,250,2,14
1,0,2.9,48,36,73,250,2,14
1,0,2.9,54,2,73,250,2,14
1,0,3.4,12,24,73,300,2,14
1,0,3.8,18,44,16,500,2,14
0,0,3.6,15,36,73,300,2,14
1,0,3.9,17,35,11,600,2,14
0,0,3.8,92,35,16,700,2,14
1,0,3.5,12,21,73,400,2,14
1,0,3.2,11,2,73,400,2,14
1,0,2.9,54,2,73,250,2,14
1,0,4.8,265,35,37,400,3,14
1,0,4.1,399,35,40,700,3,14
0,0,4.4,669,35,37,400,3,14
0,0,4.6,274,35,37,300,3,14
1,0,3.8,32,35,37,350,3,14
0,0,3.9,35,35,24,700,3,14
0,0,4.3,259,35,37,200,3,14
1,0,3.8,221,35,37,400,3,14
0,0,3.9,19,35,17,450,3,14
0,0,3.9,14,35,37,500,3,14
1,0,3.4,4,35,84,400,3,14
1,0,4.2,432,35,37,500,3,14
1,0,4.1,174,35,37,500,3,14
0,0,4.1,71,35,24,600,3,14
0,0,3.8,110,35,26,700,3,14
1,0,3.7,34,35,13,400,3,14
1,0,3.8,24,35,3,500,3,14
1,0,3.9,35,35,36,500,3,14
0,0,3.4,10,35,3,400,3,14
0,0,3.6,8,35,0,600,3,14
1,0,3.9,90,35,37,300,3,14
0,0,3.9,87,35,37,300,3,14
0,0,3.7,40,35,37,250,3,14
1,0,3.9,64,35,38,600,3,14
0,0,3.9,78,35,73,650,3,14
0,0,3.2,29,35,84,200,3,14
0,0,3.3,4,35,0,300,3,14
0,0,4.0,81,35,24,1000,3,14
0,0,3.6,27,35,37,250,3,14
0,0,2.8,60,35,37,500,3,14
1,0,3.0,38,35,0,400,3,14
1,0,3.5,17,35,5,300,3,14
0,0,3.4,16,35,37,200,3,14
0,0,3.9,130,21,0,400,3,14
1,1,4.3,496,36,23,800,3,14
1,0,3.7,18,36,84,200,3,14
0,0,3.7,53,36,5,350,3,14
1,0,4.0,99,36,73,400,3,14
1,0,3.2,4,36,38,200,3,14
0,0,4.0,95,21,36,300,3,14
1,0,4.0,120,36,39,150,3,14
1,0,3.4,10,36,86,500,3,14
0,0,3.8,17,36,86,500,3,14
0,0,3.5,6,36,37,500,3,14
0,0,3.4,5,21,11,100,3,14
0,0,3.1,10,36,16,900,3,14
1,0,3.9,42,21,0,350,3,14
1,0,4.4,287,58,36,500,3,14
1,1,4.5,506,24,16,650,3,14
1,0,3.7,44,38,16,500,3,14
1,0,3.6,23,2,86,500,3,14
1,0,3.1,27,24,0,400,3,14
1,0,3.4,10,2,0,500,3,14
1,0,3.8,109,2,37,450,3,14
1,0,3.8,48,2,84,150,3,14
1,1,3.5,16,58,24,800,3,14
1,0,3.1,27,2,86,200,3,14
0,0,3.4,12,24,0,350,3,14
0,0,3.1,6,2,37,150,3,14
0,0,3.5,9,2,16,350,3,14
0,0,3.2,6,2,56,200,3,14
0,0,3.2,27,24,39,150,3,14
0,0,3.5,11,2,0,500,3,14
1,1,4.2,341,35,30,1400,4,14
0,1,4.3,416,35,65,1800,4,14
1,1,4.2,559,35,16,1200,4,14
0,1,4.6,1502,35,24,1400,4,14
0,1,4.4,1099,35,25,1400,4,14
1,1,4.4,2329,35,65,1400,4,14
0,1,4.2,1132,35,24,1600,4,14
0,0,4.5,1181,35,19,900,4,14
1,1,4.5,1013,35,24,1100,4,14
0,0,4.1,470,35,24,800,4,14
1,1,4.5,1228,35,24,800,4,14
1,1,4.4,347,35,24,600,4,14
1,0,4.1,1208,35,24,800,4,14
1,1,4.4,816,35,57,1200,4,14
0,1,4.2,1989,35,24,800,4,14
0,1,3.9,300,35,24,750,4,14
1,0,4.2,219,35,24,1000,4,14
1,1,4.1,577,35,16,700,4,14
1,0,4.4,203,35,24,800,4,14
1,1,4.2,1196,35,71,1400,4,14
1,1,3.8,360,35,71,1300,4,14
0,1,4.0,662,35,65,1500,4,14
1,0,3.8,140,35,24,700,4,14
1,0,3.6,519,35,24,600,4,14
1,1,3.9,321,35,24,750,4,14
1,1,4.3,473,35,24,750,4,14
1,1,4.2,405,35,24,1500,4,14
0,1,4.2,308,35,24,1300,4,14
1,0,4.1,201,35,24,650,4,14
0,1,4.2,783,35,24,1400,4,14
1,1,4.0,702,35,24,800,4,14
1,0,3.9,248,35,6,1200,4,14
1,0,3.7,83,35,24,600,4,14
1,0,4.1,198,35,24,600,4,14
1,0,3.8,311,35,24,800,4,14
1,1,3.9,36,35,24,800,4,14
1,0,4.1,155,35,24,1100,4,14
1,1,3.6,24,35,24,850,4,14
0,0,3.9,35,35,24,700,4,14
0,0,3.8,92,35,16,700,4,14
1,1,4.1,223,35,24,500,4,14
1,0,3.7,214,35,24,700,4,14
0,1,3.9,74,35,25,1200,4,14
1,1,3.9,293,35,24,900,4,14
0,0,3.9,19,35,17,450,4,14
1,1,4.0,178,35,24,1000,4,14
0,1,4.0,377,35,6,1300,4,14
1,0,2.8,234,35,24,700,4,14
0,0,4.0,241,35,16,600,4,14
1,0,4.1,172,35,16,700,4,14
1,1,4.1,448,35,24,500,4,14
1,0,3.9,240,35,24,600,4,14
1,1,3.7,399,35,24,1000,4,14
1,0,3.7,220,35,73,400,4,14
1,0,3.7,209,35,24,600,4,14
1,0,3.6,244,35,24,400,4,14
1,0,4.1,200,35,24,800,4,14
1,0,3.3,24,35,24,600,4,14
1,0,3.8,289,35,24,600,4,14
1,0,4.1,274,35,16,900,4,14
0,0,4.1,71,35,24,600,4,14
0,0,3.8,110,35,26,700,4,14
0,0,3.9,48,35,56,200,4,14
1,1,3.7,83,35,24,800,4,14
0,0,3.0,14,35,24,600,4,14
1,0,3.8,88,35,73,400,4,14
1,0,3.7,46,35,16,500,4,14
1,0,3.5,119,35,24,750,4,14
1,0,3.8,140,35,16,650,4,14
1,0,3.7,91,35,24,500,4,14
0,0,3.6,24,35,24,500,4,14
1,0,3.6,56,35,16,650,4,14
1,0,3.1,150,35,24,500,4,14
1,0,3.8,80,35,24,750,4,14
1,0,3.9,77,35,24,800,4,14
1,0,3.4,23,35,24,550,4,14
1,0,3.4,6,35,16,600,4,14
0,0,3.4,28,35,24,900,4,14
0,0,2.9,56,35,24,700,4,14
0,0,3.1,13,60,55,250,4,14
1,0,3.1,12,35,24,800,4,14
1,0,3.7,124,35,24,600,4,14
0,0,3.7,90,35,24,600,4,14
0,0,3.2,1,35,24,800,4,14
0,0,3.2,7,35,24,500,4,14
0,0,3.6,10,35,14,100,4,14
0,0,4.0,81,35,24,1000,4,14
0,0,2.8,16,35,16,600,4,14
0,0,3.1,9,35,73,400,4,14
1,0,3.9,97,35,16,350,4,14
1,0,2.7,171,35,24,500,4,14
0,0,2.7,16,35,73,400,4,14
1,0,2.7,434,35,24,750,4,14
1,0,4.1,399,35,40,700,4,14
0,0,4.1,203,35,73,250,4,14
0,0,4.0,83,35,73,500,4,14
0,0,3.9,47,35,73,500,4,14
1,0,4.0,297,35,73,350,4,14
1,0,3.9,93,35,73,400,4,14
1,0,3.6,16,35,73,150,4,14
1,0,3.4,378,35,73,400,4,14
1,0,3.8,22,35,73,400,4,14
1,0,4.1,498,35,73,250,4,14
1,0,4.1,327,35,73,300,4,14
1,0,4.2,386,35,73,500,4,14
1,0,3.8,69,35,73,300,4,14
1,0,4.0,209,35,73,600,4,14
1,0,2.4,48,35,73,450,4,14
1,0,3.9,96,35,73,300,4,14
0,0,3.3,14,35,79,300,4,14
1,0,4.0,89,35,73,200,4,14
1,0,3.8,22,35,73,650,4,14
0,0,3.1,6,35,73,150,4,14
0,0,3.3,4,35,73,400,4,14
0,0,3.6,24,35,73,400,4,14
0,0,3.4,10,35,3,400,4,14
1,0,3.7,7,35,73,300,4,14
1,0,3.5,22,35,73,600,4,14
1,0,3.4,14,35,73,250,4,14
1,0,3.6,195,35,73,500,4,14
0,0,3.9,78,35,73,650,4,14
0,0,3.7,35,35,80,350,4,14
1,0,3.7,52,35,73,350,4,14
1,0,3.8,26,35,73,250,4,14
0,0,3.6,84,35,73,200,4,14
0,0,3.5,87,35,73,150,4,14
1,0,3.1,13,35,73,400,4,14
0,0,3.2,4,35,73,300,4,14
0,0,3.5,14,35,73,250,4,14
0,0,3.5,11,35,73,400,4,14
0,0,3.7,31,35,73,300,4,14
0,0,3.4,11,35,73,400,4,14
0,0,3.4,6,35,73,400,4,14
0,0,3.4,13,35,73,100,4,14
0,0,3.4,6,35,73,350,4,14
0,0,3.3,5,35,73,100,4,14
0,0,3.7,17,35,73,400,4,14
1,0,3.7,91,35,73,200,4,14
1,0,3.7,35,35,73,700,4,14
0,0,3.7,300,35,73,400,4,14
1,0,3.0,16,35,73,350,4,14
0,0,4.0,161,36,24,600,4,14
0,1,4.1,737,36,25,800,4,14
1,1,4.4,2589,36,26,600,4,14
1,1,4.3,1437,36,24,1500,4,14
0,0,3.9,247,36,24,450,4,14
1,1,4.1,840,36,16,800,4,14
1,1,4.5,418,36,24,1200,4,14
1,1,3.9,751,21,68,1500,4,14
0,0,3.9,121,21,24,600,4,14
1,0,3.9,219,36,24,600,4,14
0,1,4.0,237,36,24,1400,4,14
1,0,3.9,420,36,24,800,4,14
1,0,4.3,191,21,16,700,4,14
0,0,4.2,216,36,62,300,4,14
0,0,4.1,109,36,24,450,4,14
0,0,3.8,164,36,24,650,4,14
1,1,4.1,229,36,24,550,4,14
0,0,3.7,50,36,73,400,4,14
1,0,4.0,72,36,24,400,4,14
1,0,3.9,358,21,24,650,4,14
1,0,3.7,370,36,24,800,4,14
0,0,4.1,111,36,24,1400,4,14
1,0,4.1,383,36,24,700,4,14
1,0,4.0,3128,36,24,750,4,14
0,0,4.2,89,36,24,700,4,14
1,0,3.9,191,21,24,650,4,14
1,0,3.7,301,36,24,750,4,14
1,0,3.8,202,21,24,600,4,14
1,0,4.0,722,36,16,1000,4,14
1,1,3.6,104,36,16,800,4,14
1,0,3.9,190,36,24,600,4,14
1,0,3.6,147,36,24,700,4,14
0,1,3.9,198,36,24,700,4,14
0,0,3.8,139,36,25,500,4,14
0,0,3.2,16,36,24,500,4,14
1,0,3.0,49,21,24,700,4,14
1,0,3.5,312,36,24,700,4,14
1,0,4.0,51,21,24,400,4,14
0,0,4.0,74,36,23,300,4,14
1,0,3.0,16,36,24,550,4,14
1,0,3.6,20,36,24,600,4,14
0,0,3.5,24,36,16,550,4,14
1,0,3.6,21,36,24,700,4,14
1,0,3.8,44,36,24,600,4,14
0,0,3.6,15,36,73,300,4,14
1,0,3.8,36,36,16,500,4,14
1,0,3.6,22,36,87,350,4,14
0,0,3.2,6,36,24,450,4,14
0,0,3.3,6,36,24,800,4,14
0,0,3.4,7,36,24,600,4,14
0,0,3.5,13,36,24,500,4,14
1,0,3.9,115,36,24,550,4,14
0,0,3.1,12,36,6,1000,4,14
0,0,3.4,13,36,24,700,4,14
1,0,2.7,182,36,24,450,4,14
0,0,2.6,26,36,16,600,4,14
0,0,3.0,31,36,6,700,4,14
1,0,4.4,1418,36,73,300,4,14
1,0,3.9,110,36,73,400,4,14
1,0,3.5,9,21,73,500,4,14
1,0,4.0,175,36,73,400,4,14
1,0,3.9,718,36,73,600,4,14
1,0,3.4,13,36,73,300,4,14
1,0,3.8,185,36,73,250,4,14
1,0,3.7,20,21,73,350,4,14
1,0,3.1,33,21,73,300,4,14
1,0,3.6,22,36,73,350,4,14
1,0,3.9,28,36,73,400,4,14
1,0,3.7,118,36,73,300,4,14
1,0,4.0,129,36,73,600,4,14
1,0,3.1,616,36,73,450,4,14
1,0,3.5,12,36,73,300,4,14
1,0,3.9,186,36,73,500,4,14
1,0,3.6,114,36,73,300,4,14
0,0,3.7,53,36,5,350,4,14
1,0,3.8,173,21,73,300,4,14
1,0,3.9,24,21,73,300,4,14
1,0,3.7,118,36,73,450,4,14
1,0,3.8,140,36,73,500,4,14
1,0,3.9,41,36,73,550,4,14
1,0,3.8,128,36,73,400,4,14
1,0,3.2,4,21,73,300,4,14
1,0,3.3,58,36,73,300,4,14
0,0,3.7,41,36,73,250,4,14
0,0,3.3,4,36,73,200,4,14
0,0,3.4,7,21,73,400,4,14
1,0,2.9,48,36,73,250,4,14
1,0,3.4,39,36,73,500,4,14
0,0,3.3,9,36,73,250,4,14
1,0,3.6,57,36,73,300,4,14
1,0,2.9,4,36,73,100,4,14
1,0,3.9,52,36,73,300,4,14
1,0,3.5,13,36,73,250,4,14
1,0,4.0,209,36,73,550,4,14
1,0,3.5,12,21,73,400,4,14
0,0,3.2,6,36,73,150,4,14
0,0,3.2,10,21,73,300,4,14
1,0,3.7,93,36,73,400,4,14
0,0,3.3,7,36,73,300,4,14
0,0,3.3,6,36,73,150,4,14
0,0,3.4,9,36,73,450,4,14
0,0,3.6,17,36,73,400,4,14
0,0,3.3,4,36,73,400,4,14
1,0,3.8,49,36,73,300,4,14
1,0,2.9,215,36,73,500,4,14
1,0,3.6,76,36,73,450,4,14
1,0,3.6,18,36,73,200,4,14
1,0,3.7,27,36,73,300,4,14
1,0,3.3,8,21,73,300,4,14
1,0,3.3,351,2,62,350,4,14
1,0,3.9,611,2,24,750,4,14
1,0,3.7,71,2,24,450,4,14
1,1,4.5,506,24,16,650,4,14
1,0,3.7,44,38,16,500,4,14
0,0,4.0,157,2,68,1100,4,14
1,1,4.0,667,2,24,700,4,14
1,1,3.5,131,2,24,1000,4,14
1,0,3.7,23,2,24,400,4,14
0,0,3.7,18,2,24,600,4,14
1,0,3.8,200,2,24,600,4,14
0,0,3.4,6,2,24,600,4,14
1,0,4.1,98,24,16,500,4,14
1,0,3.7,73,2,23,500,4,14
1,0,3.7,105,2,24,800,4,14
1,0,2.3,119,2,24,800,4,14
0,0,3.8,161,2,73,300,4,14
1,0,4.3,332,24,73,300,4,14
1,0,3.5,324,2,24,600,4,14
1,0,3.6,62,2,26,550,4,14
0,0,3.3,4,2,24,350,4,14
1,0,3.4,122,2,24,700,4,14
1,0,2.6,254,2,24,1050,4,14
1,0,3.6,113,58,73,450,4,14
0,0,4.0,130,2,73,200,4,14
1,0,3.5,10,2,73,300,4,14
1,0,3.9,71,2,73,250,4,14
1,0,3.8,109,2,25,600,4,14
1,0,3.8,74,2,73,150,4,14
1,0,3.5,20,2,81,400,4,14
0,0,3.6,20,2,73,300,4,14
0,0,3.1,22,2,24,600,4,14
1,0,3.8,44,2,16,500,4,14
1,0,3.2,123,2,24,600,4,14
1,0,3.3,70,24,24,600,4,14
1,0,3.9,224,2,24,600,4,14
0,0,3.7,14,2,24,500,4,14
1,0,3.4,182,2,24,500,4,14
0,0,3.3,7,58,73,400,4,14
0,0,3.6,70,2,73,200,4,14
1,0,3.4,10,2,0,500,4,14
0,0,3.5,50,2,24,600,4,14
1,0,3.4,78,2,73,400,4,14
1,0,3.6,17,2,16,600,4,14
1,0,3.7,32,24,73,300,4,14
0,0,3.5,15,2,73,150,4,14
0,0,3.6,15,2,73,100,4,14
1,0,3.7,64,2,73,400,4,14
0,0,3.7,100,2,6,1200,4,14
1,0,3.8,98,2,24,500,4,14
1,0,3.8,92,2,73,400,4,14
1,0,3.9,283,2,73,250,4,14
0,0,3.3,4,2,73,250,4,14
1,0,3.5,13,24,73,400,4,14
1,0,3.2,30,24,73,300,4,14
0,0,3.7,103,2,24,600,4,14
1,0,3.4,8,24,25,550,4,14
1,1,3.5,16,58,24,800,4,14
1,0,3.7,16,2,73,200,4,14
0,0,3.0,9,2,24,700,4,14
0,0,3.0,11,2,24,400,4,14
1,0,3.8,77,2,16,550,4,14
0,0,3.0,110,2,87,650,4,14
1,0,3.7,42,2,73,500,4,14
1,0,3.4,19,2,73,400,4,14
0,0,3.4,6,2,25,700,4,14
0,0,3.6,17,2,73,400,4,14
1,0,3.8,151,2,73,500,4,14
0,0,3.3,21,24,73,300,4,14
0,0,3.4,5,60,55,350,4,14
1,0,3.0,20,2,73,300,4,14
1,0,3.6,21,2,73,300,4,14
1,0,3.4,15,2,73,400,4,14
1,0,3.7,15,2,73,200,4,14
0,0,3.7,161,2,73,300,4,14
0,0,3.2,4,2,73,250,4,14
0,0,2.8,69,2,73,300,4,14
1,0,3.6,92,2,73,400,4,14
0,0,3.1,7,2,73,400,4,14
1,0,3.2,11,2,73,400,4,14
0,0,3.5,11,2,73,300,4,14
0,0,3.3,16,2,73,150,4,14
0,0,3.7,33,2,16,500,4,14
0,0,3.3,6,2,24,500,4,14
1,0,3.2,4,2,73,300,4,14
1,0,3.4,12,24,73,300,4,14
0,0,3.8,104,2,73,400,4,14
0,0,3.1,6,24,73,250,4,14
0,0,3.5,12,2,73,400,4,14
1,0,3.2,4,2,73,300,4,14
0,0,3.1,7,2,73,400,4,14
0,0,3.6,77,24,73,400,4,14
0,0,3.2,4,58,73,300,4,14
0,0,3.2,9,2,73,200,4,14
0,0,3.5,14,58,73,150,4,14
0,0,3.4,5,2,73,250,4,14
0,0,3.2,4,2,73,300,4,14
0,0,3.3,6,2,73,250,4,14
0,0,3.3,5,2,73,300,4,14
1,0,3.4,55,58,73,300,4,14
0,0,3.7,39,2,73,350,4,14
1,0,3.2,4,24,73,300,4,14
1,0,3.3,38,2,73,150,4,14
1,0,3.2,55,24,73,400,4,14
1,0,3.8,17,58,73,200,4,14
1,0,3.6,30,24,73,400,4,14
1,1,4.4,2329,35,65,1400,5,14
0,1,4.3,416,35,65,1800,5,14
1,1,4.2,1196,35,71,1400,5,14
1,1,4.4,816,35,57,1200,5,14
1,1,3.8,360,35,71,1300,5,14
0,1,4.0,662,35,65,1500,5,14
1,0,3.9,248,35,6,1200,5,14
0,1,3.9,74,35,25,1200,5,14
0,1,4.0,377,35,6,1300,5,14
1,1,3.9,751,21,68,1500,5,14
0,0,3.8,139,36,25,500,5,14
0,0,3.1,12,36,6,1000,5,14
0,0,3.0,31,36,6,700,5,14
0,0,4.0,157,2,68,1100,5,14
0,0,3.7,100,2,6,1200,5,14
1,1,4.1,840,36,16,800,1,15
1,1,4.4,2589,36,26,600,1,15
0,0,3.8,15,36,16,700,1,15
1,1,4.3,496,36,23,800,1,15
1,0,4.0,722,36,16,1000,1,15
1,1,3.6,104,36,16,800,1,15
0,0,4.0,74,36,23,300,1,15
0,0,3.5,24,36,16,550,1,15
1,0,3.8,36,36,16,500,1,15
0,0,3.1,10,36,16,900,1,15
0,0,2.6,26,36,16,600,1,15
0,0,4.5,1181,35,19,900,1,15
1,1,4.2,559,35,16,1200,1,15
1,0,4.1,399,35,40,700,1,15
1,1,4.1,577,35,16,700,1,15
0,0,4.3,167,35,16,500,1,15
1,0,4.3,191,21,16,700,1,15
0,0,3.8,92,35,16,700,1,15
0,0,3.9,19,35,17,450,1,15
1,0,3.7,73,2,23,500,1,15
0,0,4.0,241,35,16,600,1,15
1,0,4.1,172,35,16,700,1,15
1,0,3.8,44,2,16,500,1,15
1,0,4.1,274,35,16,900,1,15
1,0,3.6,62,2,26,550,1,15
0,0,3.8,110,35,26,700,1,15
1,0,3.7,46,35,16,500,1,15
0,0,3.4,10,2,16,400,1,15
1,0,3.6,17,2,16,600,1,15
1,0,3.8,140,35,16,650,1,15
0,0,3.9,35,35,24,700,1,15
0,0,3.9,63,2,16,450,1,15
1,0,3.4,6,35,16,600,1,15
1,0,3.8,77,2,16,550,1,15
0,0,3.7,33,2,16,500,1,15
0,0,3.6,17,2,73,400,1,15
0,0,3.5,9,2,16,350,1,15
0,0,2.8,16,35,16,600,1,15
0,0,3.3,5,35,73,100,1,15
1,0,3.9,97,35,16,350,1,15
1,0,3.7,44,38,16,500,1,15
1,1,4.5,506,24,16,650,1,15
1,0,3.8,362,20,16,700,1,15
1,0,3.8,18,44,16,500,1,15
1,0,4.4,861,27,36,500,2,15
1,0,3.8,221,35,37,400,2,15
1,0,3.6,531,60,36,450,2,15
1,0,4.0,297,35,73,350,2,15
1,0,3.7,52,35,73,350,2,15
1,0,3.3,106,58,24,800,2,15
1,0,4.0,209,35,73,600,2,15
1,0,4.2,386,35,73,500,2,15
1,0,4.4,220,2,37,400,2,15
1,0,3.7,118,36,73,300,2,15
1,0,4.0,3128,36,24,750,2,15
1,0,3.2,17,58,73,300,2,15
1,0,4.4,1418,36,73,300,2,15
1,0,4.1,498,35,73,250,2,15
1,0,3.9,29,58,73,200,2,15
1,0,4.8,265,35,37,400,2,15
1,1,4.4,2589,36,26,600,2,15
1,0,3.8,74,2,73,150,2,15
1,0,3.5,12,36,73,300,2,15
0,0,3.9,87,35,37,300,2,15
1,1,4.5,1228,35,24,800,2,15
1,0,3.5,15,35,86,500,2,15
1,0,3.9,420,36,24,800,2,15
1,0,3.7,215,2,86,450,2,15
1,0,2.8,77,64,36,300,2,15
1,0,3.3,58,36,73,300,2,15
1,0,3.3,238,64,73,400,2,15
1,0,3.8,61,58,56,200,2,15
1,0,4.0,148,21,36,400,2,15
1,1,4.1,448,35,24,500,2,15
1,0,3.9,191,21,24,650,2,15
1,0,4.2,432,35,37,500,2,15
1,0,3.7,306,58,73,400,2,15
1,0,3.5,408,58,73,600,2,15
1,0,4.1,327,35,73,300,2,15
1,0,3.6,24,24,36,500,2,15
1,0,3.6,16,35,73,150,2,15
1,0,3.8,306,58,73,400,2,15
1,0,3.1,616,36,73,450,2,15
1,0,3.8,24,35,3,500,2,15
1,0,4.0,51,21,24,400,2,15
1,0,3.8,25,58,86,350,2,15
1,0,4.3,332,24,73,300,2,15
1,0,3.4,39,36,73,500,2,15
1,0,3.9,162,35,36,750,2,15
1,0,3.2,30,24,73,300,2,15
1,0,3.6,73,2,24,500,2,15
1,0,4.1,189,35,73,100,2,15
1,0,3.8,257,2,73,600,2,15
1,0,3.7,35,35,73,700,2,15
1,0,3.7,297,2,73,200,2,15
1,0,3.2,123,2,24,600,2,15
1,0,3.9,96,35,73,300,2,15
1,0,3.6,92,2,73,400,2,15
1,0,2.9,40,58,62,300,2,15
1,0,3.0,52,58,45,300,2,15
1,0,3.5,35,2,73,100,2,15
1,0,3.7,41,24,36,400,2,15
1,0,2.7,182,36,24,450,2,15
1,0,3.1,33,21,73,300,2,15
1,0,3.7,27,58,73,200,2,15
1,0,3.9,247,58,73,400,2,15
1,0,3.6,37,58,24,750,2,15
1,0,4.0,154,36,73,400,2,15
1,0,3.6,153,58,73,400,2,15
1,0,3.6,113,58,73,450,2,15
1,0,3.7,30,36,56,150,2,15
1,0,4.1,343,36,86,500,2,15
1,1,3.6,24,35,24,850,2,15
1,0,2.7,434,35,24,750,2,15
1,0,3.4,7,58,73,600,2,15
1,0,3.9,232,36,36,650,2,15
1,0,3.7,301,36,24,750,2,15
1,0,3.9,35,35,36,500,2,15
1,0,3.7,93,36,73,400,2,15
1,0,3.4,38,35,86,300,2,15
1,0,3.8,140,35,24,700,2,15
1,0,3.7,50,68,37,300,2,15
1,1,4.3,1437,36,24,1500,2,15
1,0,3.0,16,35,73,350,2,15
1,1,4.4,2329,35,65,1400,2,15
1,0,3.7,34,35,13,400,2,15
1,0,3.4,182,2,24,500,2,15
1,0,3.6,90,58,73,400,2,15
1,0,3.7,48,58,86,150,2,15
1,0,4.2,376,35,73,350,2,15
1,0,2.7,64,58,50,700,2,15
1,0,3.6,22,36,73,350,2,15
1,0,3.7,15,2,73,200,2,15
1,0,3.6,38,24,36,600,2,15
1,0,3.7,214,35,24,700,2,15
1,0,3.8,151,2,73,500,2,15
1,0,4.1,24,58,50,450,2,15
1,0,3.7,27,36,73,300,2,15
1,0,3.8,109,2,37,450,2,15
1,0,3.7,49,58,73,350,2,15
1,0,3.9,110,36,73,400,2,15
1,1,4.1,577,35,16,700,2,15
1,0,3.2,107,24,36,500,2,15
1,0,4.0,177,58,24,600,2,15
1,0,4.1,23,35,36,600,2,15
1,0,2.7,37,58,73,150,2,15
1,0,3.7,91,35,73,200,2,15
1,0,3.8,128,36,73,400,2,15
1,0,2.6,227,2,73,600,2,15
1,0,4.2,533,58,24,800,2,15
1,0,3.5,4,21,36,450,2,15
1,0,3.3,80,24,36,600,2,15
1,0,3.7,118,36,73,450,2,15
0,0,3.4,58,58,73,500,2,15
1,0,4.1,174,35,37,500,2,15
1,0,3.8,189,2,73,400,2,15
1,0,3.9,42,36,11,300,2,15
1,0,3.1,25,2,11,400,2,15
1,0,3.5,324,2,24,600,2,15
1,0,3.8,128,58,73,300,2,15
1,0,3.8,289,35,24,600,2,15
1,0,3.4,13,36,73,300,2,15
1,0,3.8,140,36,73,500,2,15
0,0,4.0,161,36,24,600,2,15
1,1,4.5,755,58,6,1300,2,15
1,0,3.9,84,58,37,300,2,15
1,0,3.7,370,36,24,800,2,15
1,0,3.4,50,58,73,300,2,15
1,0,3.2,87,58,73,600,2,15
1,0,3.8,48,2,84,150,2,15
1,0,2.9,7,24,86,500,2,15
1,0,3.0,54,24,36,600,2,15
1,0,3.3,4,68,36,300,2,15
1,1,4.5,506,24,16,650,2,15
1,0,3.8,23,68,84,300,2,15
1,0,3.9,24,21,73,300,2,15
1,0,3.9,82,58,73,400,2,15
1,0,3.9,71,2,73,250,2,15
1,0,3.8,140,35,16,650,2,15
1,0,3.5,119,35,24,750,2,15
1,0,3.1,78,24,36,500,2,15
1,0,3.9,190,36,24,600,2,15
1,1,4.5,418,36,24,1200,2,15
1,0,3.6,56,35,16,650,2,15
1,0,3.7,57,24,36,500,2,15
1,0,3.9,41,36,73,550,2,15
1,0,3.8,173,21,73,300,2,15
1,0,3.7,71,2,24,450,2,15
1,0,3.7,18,36,84,200,2,15
1,0,3.9,64,35,38,600,2,15
1,0,3.8,88,35,73,400,2,15
1,0,3.4,9,36,86,250,2,15
1,0,3.3,15,58,11,150,2,15
1,0,3.1,27,24,0,400,2,15
1,1,4.2,341,35,30,1400,2,15
1,0,2.9,77,2,73,400,2,15
1,0,3.2,4,2,73,150,2,15
1,0,3.9,97,35,16,350,2,15
1,0,3.8,32,35,37,350,2,15
1,0,3.7,23,2,24,400,2,15
1,0,3.6,18,36,73,200,2,15
1,0,2.9,36,58,0,600,2,15
1,0,3.6,42,58,24,600,2,15
1,0,3.4,6,24,86,300,2,15
1,0,3.8,44,36,24,600,2,15
1,0,3.5,312,36,24,700,2,15
1,0,3.9,55,35,11,400,2,15
1,0,3.8,22,35,73,650,2,15
1,0,3.3,11,2,73,300,2,15
1,1,4.2,1196,35,71,1400,2,15
1,0,4.1,399,35,40,700,2,15
1,0,4.1,70,20,24,700,2,15
1,0,4.1,98,24,16,500,2,15
1,0,2.4,48,35,73,450,2,15
1,1,3.7,399,35,24,1000,2,15
1,0,2.9,18,58,73,400,2,15
1,0,3.8,98,2,24,500,2,15
1,0,3.1,20,35,36,500,2,15
1,0,3.7,64,2,73,400,2,15
1,0,3.5,22,35,73,600,2,15
1,0,3.7,20,21,73,350,2,15
1,0,4.0,209,36,73,550,2,15
1,0,2.8,43,68,73,700,2,15
1,0,3.1,150,35,24,500,2,15
1,0,3.1,6,58,37,250,2,15
1,0,4.0,89,35,73,200,2,15
1,0,3.9,224,2,24,600,2,15
1,0,3.5,17,24,11,400,2,15
1,1,3.6,104,36,16,800,2,15
1,1,4.3,473,35,24,750,2,15
1,0,4.1,77,36,86,500,2,15
1,0,3.4,8,24,25,550,2,15
1,0,4.0,96,35,11,400,2,15
1,0,3.6,76,36,73,450,2,15
1,0,2.7,194,58,24,400,2,15
1,0,4.1,201,35,24,650,2,15
1,0,3.6,114,36,73,300,2,15
1,0,3.6,34,58,73,300,2,15
1,0,2.9,28,68,11,200,2,15
1,0,4.2,219,35,24,1000,2,15
1,0,3.6,30,24,73,400,2,15
1,1,3.9,36,35,24,800,2,15
1,1,4.1,840,36,16,800,2,15
1,0,3.6,16,62,73,150,2,15
